"ID","Structure of SMILES [idcode]","SMILES","DB","Total Molweight","cLogP","H-Acceptors","H-Donors","Polar Surface Area","Rotatable Bonds"
"LANaPDB7170","fakA`@@Hddr|}\sK]RuGJZmSUTuUUUU`TuGRAH","COC(=O)/C=C(\C)C[C@]12O[C@@]1(C)[C@H](C)CCC1=C2CCCC1(C)C","LANaPDB","332.482","4.5751","3","0","38.83","4"
"LANaPDB7171","elwpM@@@DEFckbZ[Xt|bbTbbbRbRVbtabtT|VbJbTRTVXDtllrBJRfjZVN^AQqYyu]MmZjjfjjjjjfjijjjjjjjjjKADIaBRqNRIERiCIzHqe\hVFqv@@","CC1(C)[C@@H](O)C[C@@H]2OC(=O)[C@@]34C[C@@H](CC[C@H]3[C@]23CO[C@@H](O)[C@H]13)[C@@]1(CCC2=C(O1)[C@]13C[C@H]2CC[C@H]1[C@]12CO[C@@H]5OC[C@](C)(CC[C@@H]1OC3=O)[C@@H]52)C4=O","LANaPDB","706.826","2.0902","11","2","147.05","0"
"LANaPDB7172","egdPA@@@DMHnaiklbbTbbTRbTRtRLtU@aeebPUSWSUUUUUTuSUUTiaBEPfDIEIXgHEFh@@","C=C1[C@@H]2C[C@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2C[C@H](O)C(C)(C)[C@H]4[C@H](O)OC[C@]234)[C@@H]1OC(C)=O","LANaPDB","422.472","0.4509","8","3","122.52","2"
"LANaPDB7173","em`PN@@@DEDfielbbTbbbRbrfb\VXDtllrBJjZzfZjjZjfjjjjiSADIaBPqVIrERj]H@","C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]12CO[C@H]4O[C@H](O)[C@](C)(CC[C@@H]1OC3=O)[C@@H]42","LANaPDB","376.404","0.3312","7","2","102.29","0"
"LANaPDB7174","em`PN@@@DMHfielbbTbbTRbTvb\VhDLllRBJjZzfZjjjjjZjjjkSBDJaLHRJJqNPjUSj@@","C=C1[C@@H]2C[C@@H](O)[C@H]3[C@]45CO[C@H]6O[C@@H](O)[C@](C)(CC[C@@H]4OC(=O)[C@]3(C2)[C@@H]1O)[C@@H]65","LANaPDB","378.419","0.1875","7","3","105.45","0"
"LANaPDB7175","em`PN@@@DMHfielbbTbbTRbTvb\VhDLllRBJjZzfZjjjjjZjjjkSBDJaLHRJJqNPjUSi@@","C=C1[C@@H]2C[C@@H](O)[C@H]3[C@]45CO[C@H]6O[C@H](O)[C@](C)(CC[C@@H]4OC(=O)[C@]3(C2)[C@@H]1O)[C@@H]65","LANaPDB","378.419","0.1875","7","3","105.45","0"
"LANaPDB7176","feo@p@@XT{L|dTbtbbRbrTvd{NLuxHRi[UUUUUUSUUUJBIJQbxmRtBhp@","C=C1C(O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@]12CCC[C@@](C)(CO)[C@H]1[C@H](O)[C@]3(O)OC2","LANaPDB","366.452","0.3674","6","5","110.38","1"
"LANaPDB7177","feo@p@@QSd\|bbbTbdRTRVRb{CJBjNk^juUUUMUMUUUIDHjIbEEKT}@p@","C=C1[C@@H]2CC(=O)[C@H]3[C@]45C=CC[C@@](C)(CO)[C@H]4[C@H](O)[C@](O)(OC5)[C@]3(C2)[C@@H]1O","LANaPDB","362.42","0.2357","6","4","107.22","1"
"LANaPDB7178","feo@p@@HuEl|bbTbbTRbTvb\UAFmYHRuZuUUUUTuUUTKDHfHTUKItk@@","C=C1[C@@H]2C[C@H](O)C3[C@](C2)(C(=O)O[C@H]2CCC(C)(C)[C@H]4[C@H](O)OC[C@@]324)[C@@H]1O","LANaPDB","364.436","0.8184","6","3","96.22","0"
"LANaPDB7179","e`RPA@@@DEJfimglbbTbbbRbrtVtVQVc@feebPVQUSUUSUUUUUUMUTfBHSBDfdlSdraT@@","CCOC[C@H]1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]12CO[C@@H](O)[C@@H]1[C@](C)(COC(C)=O)CC[C@@H]2OC3=O","LANaPDB","450.526","1.3058","8","1","108.36","6"
"LANaPDB7180","feAp@@HUEKYyEDiEEDeEeMDxfBuZvPejwlvjjfjijjjjjVDQLPhZVShVUP@","C[C@]12CC[C@@H]3OC(=O)[C@@]45C[C@@H](C[C@H](O)[C@H]4[C@]34CO[C@H](OC1)[C@@H]42)C(=O)C5=O","LANaPDB","362.377","-0.2698","7","1","99.13","0"
"LANaPDB7181","feAp@@HUFkYyEDiEEDeEehdXfBuZrPyKWlvjjfjijjjjjVDQLPiYN`YfEP@","C[C@@]12CO[C@H]3OC[C@@]4([C@H](C[C@@H]1O)OC(=O)[C@@]15C[C@@H](CC[C@H]14)C(=O)C5=O)[C@H]32","LANaPDB","362.377","-0.2698","7","1","99.13","0"
"LANaPDB7182","feo@p@@HTel|bbTbbbRbrfb\SAZm[HRuZuUTuUMUUUTKBHfHTMKItk@@","C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@@]12CO[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC3=O","LANaPDB","362.42","0.9621","6","2","93.06","0"
"LANaPDB7183","feo@p@@HuEl|bbTbbTRbTvb\UAFmYHRuZuUUUUTuUUUKDHjIbEERr]Jp@","C=C1[C@@H]2C[C@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2CCC(C)(C)[C@H]4[C@H](O)OC[C@]234)[C@@H]1O","LANaPDB","364.436","0.8184","6","3","96.22","0"
"LANaPDB7184","ec`PA@@@DAMHbjmlbbTbbTRTTvTWTuDaeebS`WPsUUUUUSUUUUJXRaLJRJRqNKrAKi@@","C=C1[C@@H]2C[C@H](O)[C@@H]3[C@](C2)(C(=O)OC2O[C@@H](O)[C@@H]4[C@@](C)(CO)CC[C@H](O)[C@@]234)[C@@H]1O","LANaPDB","396.434","-0.4588","8","5","136.68","1"
"LANaPDB7185","emhPF@@@DEDfilbbTbbbRbrfb\VXDtllrBJRjZzzfZjjZjfjjjjjTpQBXPdLUb\aTjWR@@","C=C1C(=O)[C@@]23C[C@H]1C[C@H]1O[C@@H]4O[C@@]5(C)OC[C@]6([C@H](CC[C@]5(C)[C@@H]46)OC2=O)[C@H]13","LANaPDB","372.416","1.1499","6","0","71.06","0"
"LANaPDB7186","em`PN@@@DEDfnelbbTbbbRbrfbqbXDtllrBJrzjZZjjZjjjjjjjSADIaBSRFJqNSI@@","CC1(C)CC[C@@H]2OC(=O)[C@@]34C[C@@H]5[C@@H](CO[C@@H]5[C@@H](O)[C@H]3[C@]23COC(O)[C@H]13)C4=O","LANaPDB","378.419","-0.1442","7","2","102.29","0"
"LANaPDB7187","fmAp@@HEjKUyEDiEDhdhileKERQkVSxoQmUUUUUMUSUPlRbXiIRl`pl@@","C=C1[C@@H]2C[C@@H](O)[C@@H]3[C@](C2)(C(=O)OC2OC[C@]4(C)CC[C@H](O)[C@@]23C4C=O)[C@@H]1O","LANaPDB","378.419","-0.3206","7","3","113.29","1"
"LANaPDB7188","fioAP@@HUd^QQJQIQJKZJFQTEhqoIrVkQmUUUUMUUUURqJIbDcJt]HqL@@","C=C1[C@@H]2CC[C@@H]3[C@](C2)(C(=O)OC[C@]32[C@@H]3CC[C@@]4(C)CO[C@H](O3)[C@@H]24)[C@@H]1O","LANaPDB","346.421","1.3901","5","1","64.99","0"
"LANaPDB7189","figAP@@Het^QQJQJIJYZHrKLDhq`yJuUSUSUUUULpfHRLkPj@@","C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]1(CC[C@H](O)C(C)(C)[C@H]1CO)COC3=O","LANaPDB","348.437","1.5184","5","2","83.83","1"
"LANaPDB7190","fe@p@@HUxl|bbTbRbTTvbedUAZLXNRu[v[UUUUTuUUUUKDhaJRLkQrSLp@","C=C1C(O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]1(COC3=O)[C@H]2CC[C@@]3(C)CO[C@H](O2)[C@@H]13","LANaPDB","362.42","0.538","6","2","85.22","0"
"LANaPDB7191","fioAP@@XT{JTt}LkNm}LxsW`aJenRuUUUUUTuUUJ`bRdXnHRuKHJK@@","C=C1[C@H]2C[C@]3([C@@H]([C@@H]4O[C@@H]42)[C@]24CCCC(C)(C)[C@H]2[C@H](O)[C@]3(O)OC4)[C@@H]1O","LANaPDB","348.437","0.9964","5","3","82.45","0"
"LANaPDB7192","fiwAP@@HDFiPdHdPdPbIdHdPfP`tTrUhezwkUUUUUUUMUBqBJbYIQR\np@","C=C1[C@@H]2CC[C@@H]3[C@@](C2)([C@@H]1O)[C@@]1(O)OC(=O)[C@]32CCCC(C)(C)[C@H]2[C@@H]1O","LANaPDB","348.437","1.58","5","3","86.99","0"
"LANaPDB7193","feo@p@@HDZKRaHQHaHaDaLaDbBRDFbnRlfh~cZjjjjjjjZjeaDUDr\dhi^Px@","C=C1[C@@H]2CC[C@@H]3[C@@](C2)([C@@H]1O)[C@@]1(O)OC(=O)[C@]32[C@@H](O)CCC(C)(C)[C@H]2[C@@H]1O","LANaPDB","364.436","0.7279","6","4","107.22","0"
"LANaPDB7194","ekdPN@@@DODfailbbtTbTTVbbbcTSTtlr|rZzzvVvZjjjjjjjjZjmBEPnHICEXgEeBetmh@@","C=C1[C@H]2C[C@]3([C@@H]([C@@H]4O[C@@H]42)[C@@]24CO[C@@]3(O)[C@@H](O)[C@@H]2C(C)(C)CC[C@@H]4OC(C)=O)[C@@H]1O","LANaPDB","406.473","0.6289","7","3","108.75","2"
"LANaPDB7195","ec`PF@@@DOFaibaHSHRHQHRDqHaHSDRITl\b|brzzVZjjjjZjjijjPaTSaBPqNRIIKi@@","C=C1[C@@H]2C=C[C@H]3[C@@]45CO[C@@](O)([C@@H](O)[C@@H]4C(C)(C)CC[C@@H]5OC(C)=O)[C@]3(C2)[C@@H]1O","LANaPDB","390.474","1.5033","6","3","96.22","2"
"LANaPDB7196","fiwAP@@XT{JTt}LkNm}LxsW`aJemUUUUUUMUUR`bRdXnHRuKHJ@@","C=C1[C@@H]2C[C@@H](O)[C@@H]3[C@@](C2)([C@@H]1O)[C@@]1(O)OC[C@]32CCCC(C)(C)[C@H]2[C@@H]1O","LANaPDB","350.453","1.2941","5","4","90.15","0"
"LANaPDB7197","feo@p@@JtGL|bbbdrdTNbQVdMAR][uhuZtuUUUUUUUUKDiFKbMKQtcBp@","C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]12CCC[C@@](C)(CO)[C@H]1[C@H](O)[C@]3(O)OC2","LANaPDB","364.436","0.5111","6","4","107.22","1"
"LANaPDB7198","fnk@`@@FrJQQIZFKJIZQgIZ]{IZjjjjjjjjyBHgDjZciz@@","CC[C@@]1(O)C[C@@]23C[C@@H]1CC[C@H]2[C@]1(C)CCCC(C)(C)[C@H]1C[C@@H]3O","LANaPDB","320.515","4.1989","2","2","40.46","1"
"LANaPDB7199","e`RPB@@@DIolbbRbbdRRbRVbTtfm`WeRVVPvssUTETEUEUUUEWABXRbl`TRVT@@","CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@H]4C[C@@]3(C[C@]4(O)CO)[C@@H](OC(=O)Cc3ccccc3)C[C@H]12","LANaPDB","440.622","4.7443","4","2","66.76","5"
"LANaPDB7200","ek`PB@@@DIDlbbRTTebVfbrbVdl\|bJjfVZfjjjjjjjjkaaJQqARJERj@@","CC(C)=CC(=O)OC[C@@]1(O)C[C@@]23C[C@@H]1CC[C@H]2[C@]1(C)CCCC(C)(C)[C@H]1C[C@@H]3O","LANaPDB","404.589","4.5654","4","2","66.76","4"
"LANaPDB7201","fcAP@@Lto^RJQRJZkSIJIZSHcK^beoZjjjijjjjjkdEb^dXfUWX@","CC1(C)OC[C@@](CO)([C@@H]2CC[C@@H]3C(=CC[C@H]4[C@@]3(C)CC[C@@H](O)[C@]4(C)CO)C2)O1","LANaPDB","394.55","2.4205","5","3","79.15","3"
"LANaPDB7202","fcAP@@Lto^RJQRJZkSIJIZSHcK^beoZjjjijjjjjkdIb^dXfUWX@","CC1(C)OC[C@](CO)([C@@H]2CC[C@@H]3C(=CC[C@H]4[C@@]3(C)CC[C@@H](O)[C@]4(C)CO)C2)O1","LANaPDB","394.55","2.4205","5","3","79.15","3"
"LANaPDB7203","fe@p@@HuEl|bbTbbTRbTvb\UAFmYHRqSUkUUUUUSUUUTkDHjIbEEJr]Drl@@","C=C1[C@H]2C[C@@]3(C(=O)O[C@H]4CCC(C)(C)[C@H]5[C@H](O)OC[C@@]45[C@@H]3[C@@H]3O[C@@H]32)[C@@H]1O","LANaPDB","362.42","0.5207","6","2","88.52","0"
"LANaPDB7204","fiwAP@@HuT^QQJQQJIQKZJqTDZuharVkUUUUTmUUUBqBJbXaRr]Bp@","C=C1[C@@H]2C=C[C@@H]3[C@](C2)(C(=O)O[C@H]2CCC(C)(C)[C@H]4[C@H](O)OC[C@]234)[C@@H]1O","LANaPDB","346.421","1.3951","5","2","75.99","0"
"LANaPDB7205","em`PN@@@DMHbnelbbTbbTRbTrTWbhDLllRBjZzFVZjjjjjZjjjjSBDJaLPRJJrNQi@@","C=C1[C@H](O)[C@]23C[C@]1(O)C[C@@H](O)[C@H]2[C@]12CO[C@@H]4OCC(C)(CC[C@@H]1OC3=O)[C@@H]42","LANaPDB","378.419","-0.2854","7","3","105.45","0"
"LANaPDB7206","ec`PA@@@DEHlnamlbbTbbbRbtTtR\S@feeaPUSWSUUSUUUUUUUJXHaLHRZPqVIrAIj@@","CC1(C)[C@H](O)C[C@@H]2OC(=O)[C@@]34C[C@@H](C[C@@H](O)[C@H]3[C@]23CO[C@@H](O)[C@H]13)[C@@](C)(O)C4=O","LANaPDB","396.434","-0.6872","8","4","133.52","0"
"LANaPDB7207","fmAp@@HuGOUyEDiEDheDiihoEPQkVRFk^mUUUUUUUUURlPbhfPTUCRr]Fp@","CC1(C)CC[C@@H]2OC(=O)[C@@]34C[C@@H](C[C@H](O)[C@H]3[C@]23CO[C@@H](O)[C@H]13)[C@@](C)(O)[C@@H]4O","LANaPDB","382.451","0.0212","7","4","116.45","0"
"LANaPDB7208","em`PN@@@DEHlnalbbTbbbRbtTtR\XDtllJBjZzZFZjjZjjjjjjiSADIaBSRFRqNPIMP@","CC1(C)[C@H]2C[C@@H]3OC(=O)[C@@]45C[C@@H](C[C@H](O)[C@H]4[C@]34CO[C@@H](O2)[C@H]14)[C@@](C)(O)C5=O","LANaPDB","378.419","-0.1328","7","2","102.29","0"
"LANaPDB7209","em`PN@@@DEHlnalbbTbbbRbtTtR\XDtllJBjZzZFZjjZjjjjjjiSADIaBSRFJqNPIMP@","CC1(C)[C@H]2C[C@@H]3OC(=O)[C@@]45C[C@@H](C[C@@H](O)[C@H]4[C@]34CO[C@@H](O2)[C@H]14)[C@@](C)(O)C5=O","LANaPDB","378.419","-0.1328","7","2","102.29","0"
"LANaPDB7210","fiwAP@@HuT^QQJQQJIQKZJqTDZuharVkUUUUUMUUUBqBJbYARr]Bp@","C=C1[C@H](O)[C@]23C[C@H]1CC[C@H]2[C@@]12CO[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC3=O","LANaPDB","348.437","1.6705","5","2","75.99","0"
"LANaPDB7211","e`RPB@@@DIJlbbRTTbVbVtLVTRtedW`RQWPqusUPUATUUUUTUWCBTPTraTz`t@@","CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@]3(C[C@]4(O)COC(=O)Cc3ccccc3)[C@@H](O)C[C@H]12","LANaPDB","440.622","4.7443","4","2","66.76","5"
"LANaPDB7212","fewAP@@HdTZSKRrmoKt{AJLXNZmUTuUUUUUTsBXaIRLkP@","COC[C@@H]1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]1(CCCC(C)(C)[C@H]1CO)COC3=O","LANaPDB","364.48","1.8979","5","1","72.83","3"
"LANaPDB7213","fmAp@@HTeoUyEDiEEDeEeMDkDpVkVrDmVmUUMUSUUUUTlHbXaPrlgPJk@@","C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]12CO[C@@H](O)[C@@H]1C(C)(C)[C@H](O)C[C@@H]2OC3=O","LANaPDB","378.419","0.11","7","3","113.29","0"
"LANaPDB7214","em`PN@@@DEDfnelbbTbbbRbrfbUbXDtllrBJjZFVZjjZjfjjjjiSADIaBPqVIrAPjUH@","C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]12CO[C@@H]4OC[C@](C)([C@@H](O)C[C@@H]1OC3=O)[C@@H]42","LANaPDB","376.404","-0.1704","7","2","102.29","0"
"LANaPDB7215","fnkA`@@BMdTbbRtLVTRtcNRt{vRuUUUUUUUUrDPnQTuGSt@@","CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@]3(C[C@]4(O)CO)[C@@H](O)C[C@H]12","LANaPDB","322.487","2.8178","3","3","60.69","1"
"LANaPDB7216","ec`PA@@@DMHbjamlbbTbbTRbTvbb|U@aeebPSUWSUUUUURuUUUJXPaTIaBIQVKrASj@@","C=C1[C@@H]2C[C@@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2C[C@H](O)C(C)(C)[C@H]4[C@H](O)OC(=O)[C@@]243)[C@@H]1O","LANaPDB","394.418","-0.5999","8","4","133.52","0"
"LANaPDB7217","elQPB@@@DI`\bbRbbdRRbRVbTtfJ\lB|jRrrFv^~AZj`j`jhjjjjhjnBDqEEY@hdld@@","CC1(C)OC[C@]2(C[C@]34C[C@H]2CC[C@H]3[C@]2(C)CCCC(C)(C)[C@H]2C[C@@H]4OC(=O)Cc2ccccc2)O1","LANaPDB","480.686","6.0012","4","0","44.76","4"
"LANaPDB7218","fag@P@@JugHhhiLiECdUEIPTgV}XIZmMUUUUUUUWLRdXnJtCHp@","C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]12CO[C@@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O","LANaPDB","332.438","2.2899","4","2","66.76","0"
"LANaPDB7219","feo@p@@Ju{M\bbbdrdTVrQTteAR]XMhmztuUUUUUUUUKDiFKbEKQrcDp@","C=C1C(=O)[C@@]23[C@@H]([C@@H](O)C[C@@H]1[C@H]2O)[C@@]12CO[C@@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O","LANaPDB","364.436","0.5857","6","4","107.22","0"
"LANaPDB7220","fag@P@@Ju{HhhiLiEEljeIPTgVCZIZmMUUUUUUUWLRdXnHTmHp@","C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2O)[C@]12CCCC(C)(C)[C@H]1C[C@]3(O)OC2","LANaPDB","332.438","2.2899","4","2","66.76","0"
"LANaPDB7221","fm@p@@RU{K\bbdTTbfRrVradYppSQl{hvjjjjjjjjjjRIbDUErFeiFI`@","COC[C@H]1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]12CO[C@@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O","LANaPDB","380.479","0.9652","6","3","96.22","2"
"LANaPDB7222","fiwAP@@JtdnQQQRYRJGIYSRTEIuoVCUkSUUUUUUUUBqJQbxkQtCHp@","C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]12CO[C@@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O","LANaPDB","348.437","1.4378","5","3","86.99","0"
"LANaPDB7223","egdPN@@@IEG@fclbbdTTbfbVUrfdScGAdQbUggPsUUUUUUUUSUTHaLHPjEpcHeLh@@","COC[C@H]1C(=O)[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CO[C@@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2OC(C)=O","LANaPDB","422.516","1.4785","7","2","102.29","4"
"LANaPDB7224","fiwAP@@Jux^QQQRYRJKYUJPtEIu`vbVkSUUUUUUUUBqJQbxaRtcLh@","C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2O)[C@]12CCC[C@](C)(CO)[C@H]1C[C@]3(O)OC2","LANaPDB","348.437","1.3632","5","3","86.99","1"
"LANaPDB7225","eolPN@@@DOFniklbbtTbTTVbTUTTJLTtlR|RjVFVZjjjjjjjjVjjPaTKbBRqISIEIZ@@","C=C1[C@@H]2CC[C@H]3[C@@]45CO[C@@](O)(C[C@@H]4C(C)(C)CC[C@@H]5OC(C)=O)[C@@]3([C@@H]1OC(C)=O)[C@@H]2O","LANaPDB","434.527","2.2633","7","2","102.29","4"
"LANaPDB7226","fiwAP@@JtdnQQQRYRJGIYSRTEIuoVCUkSUUUUUUUUBqJQbxkQrCHp@","C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@@]12CO[C@@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O","LANaPDB","348.437","1.4378","5","3","86.99","0"
"LANaPDB7227","echPJ@@@EMDblbbbdrdTNRrbTae@dcege`QSUWSSUUUUUUUUUPfDhcBxUd\PTb`@","C=C1C(=O)[C@@]23C[C@H]1C[C@@H]1OC(C)(C)O[C@H]4CCC(C)(C)[C@H]5C[C@]2(O)OC[C@@]45[C@H]13","LANaPDB","388.502","2.6028","5","1","64.99","0"
"LANaPDB7228","em`PN@@@DEHbjebaHQHaHRDQHSHSHRAaFAMKKL`b`fjnfjjfjjjjjjjdpQBDVblSb|`Tz`@","CC1(C)[C@H]2C[C@@H]3OC(=O)[C@@]45C[C@@H](CCC4[C@]34[C@@H](O[C@@H](O)[C@H]14)O2)[C@](C)(O)C5=O","LANaPDB","378.419","0.3688","7","2","102.29","0"
"LANaPDB7229","egdPF@@@DEDfilbbTbbbRbrfb\URS@feefPQUSSUUSUTuUUUUUq`bDICIXgIU@@","C=C1C(=O)[C@]23C[C@H]1C[C@H](O)C2[C@@]12CO[C@@H](OCCCC)[C@@H]1C(C)(C)CC[C@@H]2OC3=O","LANaPDB","418.528","2.7051","6","1","82.06","4"
"LANaPDB7230","ec`PF@@@DELbelbbTbbbRbrtTZbS@feebPUVSSUUSUTuUUUU\XHaBJqNKrMP@","C=C1C(=O)[C@]23C[C@H]1CCC2[C@]12[C@H](CCC(C)(C)[C@H]1[C@H](O)O[C@@H]2OCC)OC3=O","LANaPDB","390.474","2.2979","6","1","82.06","2"
"LANaPDB7231","ekhPN@@@DMHfimlbbTbbTRbTvb\VLhDLllRBJjZZjjjjjZjijjdpaBXPdTeb\aTj`@","C=C1[C@@H]2C[C@H](O)C3[C@](C2)(C(=O)O[C@H]2CC[C@@](C)(CC(C)=O)[C@H]4[C@H](O)OC[C@@]324)[C@@H]1O","LANaPDB","406.473","0.6742","7","3","113.29","2"
"LANaPDB7232","egdPF@@@DELbilbbTbbbRbrtT|QRS@feebPUVSSUUSUTuUUUUUq`bDHkDxoHu@@","C=C1C(=O)[C@]23C[C@H]1CCC2[C@@]12[C@@H](O)O[C@@H](OCCCC)[C@@H]1C(C)(C)CC[C@@H]2OC3=O","LANaPDB","418.528","3.2067","6","1","82.06","4"
"LANaPDB7233","egdPF@@@DMLbilbbTbbTRbVtT|QRU@aeedPUVSSUUUUUMUUUUTIaBDpaEXgEyFh@@","C=C1[C@@H]2CCC3[C@](C2)(C(=O)O[C@H]2CCC(C)(C)[C@H]4[C@H](OCCCC)O[C@H](O)[C@@]324)[C@@H]1O","LANaPDB","420.544","3.063","6","2","85.22","4"
"LANaPDB7234","fc@p@@HUfj|bbTbRbTVtTJdWeAZL[qVmUUUUMTuSUSLQbDcJr]@@","C=C1[C@@H]2CCC3[C@](C2)(C(=O)OC[C@]32[C@@H](OC(C)=O)CCC(C)(C)[C@H]2C=O)[C@@H]1O","LANaPDB","390.474","1.647","6","1","89.9","3"
"LANaPDB7235","feo@p@@HUdl|bbTbbbRbrtT|SAZmYHZyZuUTuUMUUUUsBHaJr\oQl@@","C=C1C(=O)[C@]23C[C@H]1CCC2[C@@]12[C@@H](O)O[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC3=O","LANaPDB","362.42","1.4637","6","2","93.06","0"
"LANaPDB7236","ec`PF@@@DELbilbbTbbbRbrtT|QS@feebPUVSSUUSUTuUUUU\XHaBJqNKrMP@","C=C1C(=O)[C@]23C[C@H]1CCC2[C@@]12[C@@H](O)O[C@@H](OCC)[C@@H]1C(C)(C)CC[C@@H]2OC3=O","LANaPDB","390.474","2.2979","6","1","82.06","2"
"LANaPDB7237","feo@p@@JtGM\bbbdrdTNbQTteAR][uhmztuUUUUUUUUsDiFPtmGQL@@","C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)C2[C@@]12CO[C@]3(O)[C@@H](O)C1C(C)(C)CC[C@@H]2O","LANaPDB","364.436","0.5857","6","4","107.22","0"
"LANaPDB7238","fm@p@@Hudl|bbTbbTRbVtT|QhHukQCWKVjjjjjZjjjhVHQLPeYNWhv@@","C=C1[C@@H]2CCC3[C@](C2)(C(=O)O[C@H]2CCC(C)(C)[C@H]4[C@H](OC)O[C@H](O)[C@@]324)[C@@H]1O","LANaPDB","378.463","1.7479","6","2","85.22","1"
"LANaPDB7239","feo@p@@HuDl|bbTbbTRbTvT|UAFmYHZqZuUUUUTmUUUsDHjIbDeRr@@","C=C1[C@@H]2C[C@@H]3OC(O)C4C(C)(C)CC[C@@H]5OC(=O)[C@@](C2)([C@@H]3[C@@]45C=O)[C@@H]1O","LANaPDB","362.42","0.5142","6","2","93.06","1"
"LANaPDB7240","feo@p@@JtGM\bbbdrdTNbQTteAR][uhmztuUUUUUUUUqdxcRt]HqL@@","C=C1C(=O)C23CC1C[C@@H](O)[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O","LANaPDB","364.436","0.5857","6","4","107.22","0"
"LANaPDB7241","ekhPN@@@EMOHjmlbbbdrdTVtSTTb\hDd\lBlRZzZZjjjjjjijjdpeDXgBDQdlbTr`@","C=C1C(=O)[C@]23[C@@H](O)[C@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC(C)=O","LANaPDB","406.473","1.0703","7","3","113.29","2"
"LANaPDB7242","e`RPA@@@EMHbjaglbbbdrdTJTRtredSe@dcegebTrsSUUUUUMUUMUTfDhcBxQdlcdRfT@@","C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]12CO[C@@]3(OC(C)=O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC(C)=O","LANaPDB","448.51","1.5549","8","2","119.36","4"
"LANaPDB7243","fm@p@@Hudl|bbTbbTRbVtT|QhHukQCWKVjjjjjZjjjjVHQTSDIVSizM`@","C=C1[C@@H]2CC[C@@H]3[C@](C2)(C(=O)O[C@H]2CCC(C)(C)[C@H]4[C@H](OC)O[C@@H](O)[C@]234)[C@@H]1O","LANaPDB","378.463","1.7479","6","2","85.22","1"
"LANaPDB7244","fm@p@@HTel|bbTbbbRbrfb\UXKUkYBVkVjjfjijjjjkfDQLPhZVSh@","C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@@]12COC(OC)[C@@H]1C(C)(C)CC[C@@H]2OC3=O","LANaPDB","376.447","1.39","6","1","82.06","1"
"LANaPDB7245","eg`PF@@@BGHjclbbbfbTbTTRNtfUc@fbQWSTmUTuUUUSUX\IQZP@","CCO[C@@H]1C[C@H]2C(C)(C)CCC[C@]2(C)C2=C1C(=O)C(C(C)COC(C)=O)=C(O)C2=O","LANaPDB","418.528","3.3704","6","1","89.9","6"
"LANaPDB7246","figAP@@HdFnQQJQJIJYSQURLDhqheZuUSUUUSUUTpfHRtcH@","CC1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]1(CCCC(C)(C)C1C=O)COC3=O","LANaPDB","348.437","1.3323","5","1","80.67","1"
